Stilling id,Registrert dato,Yrke grovgruppe,Setning,Pros. Setning,Kategori
8165378,2014-05-05,Ledere,Seksjonslederen har personalansvaret for seksjonens dyktige medarbeidere som er organisert i ulike faggrupper som jobber i team for å understøtte ansvarsområdene som ligger til regnskapstjenesten ,"['seksjonsleder', 'personalansvar', 'seksjon', 'dykt', 'medarbeider', 'organiser', 'ulik', 'faggrupp', 'jobb', 'team', 'understøtt', 'ansvarsområd', 'ligg', 'regnskapstjenest']",0
6483319,2013-09-11,Ledere,Fast ,['fast'],0
6483319,2013-09-11,Ledere,Arbeidssted ,['arbeidssted'],0
6483319,2013-09-11,Ledere,Les mer om ordningen her ,"['les', 'mer', 'ordning']",0
6483319,2013-09-11,Ledere,vestlig innvandrerbakgrunn ,"['vest', 'innvandrerbakgrunn']",0
6483319,2013-09-11,Ledere,Direktoratet for arbeidstilsynet er med i en forsøksordning av personer med ikke ,"['direktorat', 'arbeidstilsyn', 'forsøksordning', 'person', 'ikk']",0
6483319,2013-09-11,Ledere,Lederteamet i direktoratet har overvekt av kvinner og vi ser derfor gjerne at menn søker stillingen ,"['lederteam', 'direktorat', 'overvekt', 'kvinn', 'ser', 'derfor', 'gjern', 'menn', 'søk', 'stilling']",0
6483319,2013-09-11,Ledere,Arbeidstilsynet har en organisasjonsform som gir kort avstand mellom ansatte og ledelse ,"['arbeidstilsyn', 'organisasjonsform', 'gir', 'kort', 'avstand', 'ansatt', 'led']",0
6483319,2013-09-11,Ledere,Arbeidstilsynet legger til rette for personlig og faglig vekst gjennom tverrfaglig samarbeid kompetansedeling og stor grad av selvstendighet ,"['arbeidstilsyn', 'legg', 'rett', 'person', 'fag', 'vekst', 'gjennom', 'tverrfag', 'samarbeid', 'kompetansedeling', 'stor', 'grad', 'selvstend']",0
6483319,2013-09-11,Ledere,Prinsens gt ,"['prins', 'gt']",0
6483319,2013-09-11,Ledere,Arbeidet i direktoratet er preget av stor aktivitet et godt faglig miljø og dyktige hyggelige medarbeidere ,"['arbeid', 'direktorat', 'preg', 'stor', 'aktivit', 'godt', 'fag', 'miljø', 'dykt', 'hygg', 'medarbeider']",0
8165378,2014-05-05,Ledere,Arbeidsoppgaver ,['arbeidsoppgav'],0
8165378,2014-05-05,Ledere,Kvalifikasjoner og egenskaper ,"['kvalifikasjon', 'egenskap']",0
5189376,2013-03-18,Ledere,Spennende område i et velorganisert og solid selskap ,"['spenn', 'områd', 'velorganiser', 'solid', 'selskap']",0
5189376,2013-03-18,Ledere,Betingelser ,['beting'],0
5189376,2013-03-18,Ledere,Leder ,['led'],0
5189376,2013-03-18,Ledere,Personlige egenskaper ,"['person', 'egenskap']",0
5189376,2013-03-18,Ledere,og logistikkløsninger ,['logistikkløsning'],0
5189376,2013-03-18,Ledere,Markedskunnskap ,['markedskunnskap'],0
5189376,2013-03-18,Ledere,Teknisk kompetanse ,"['teknisk', 'kompetans']",0
8165378,2014-05-05,Ledere,Seksjonen har behov for en dyktig tydelig og engasjert leder ,"['seksjon', 'behov', 'dykt', 'tyd', 'engasjer', 'led']",0
5189376,2013-03-18,Ledere,Kvalifikasjoner ,['kvalifikasjon'],0
5189376,2013-03-18,Ledere,automatiserte logistikkløsninger ,"['automatiser', 'logistikkløsning']",0
5189376,2013-03-18,Ledere,Bearbeide og utvikle markedet til å ta i bruk ny teknologi og ,"['bearbeid', 'utvikl', 'marked', 'ta', 'bruk', 'ny', 'teknologi']",0
5189376,2013-03-18,Ledere,Arbeidsoppgaver ,['arbeidsoppgav'],0
5189376,2013-03-18,Ledere,Vi starter nå markedsføringen av disse i Norge ,"['start', 'markedsføring', 'diss', 'norg']",0
5189376,2013-03-18,Ledere,Toyota har etablert et forretningsområde for ulike produkter innen logistikkløsninger ,"['toyot', 'etabler', 'forretningsområd', 'ulik', 'produkt', 'logistikkløsning']",0
8165378,2014-05-05,Ledere, margin cm cm pt,"['margin', 'cm', 'cm', 'pt']",0
8165378,2014-05-05,Ledere,Lønnsvilkår m v p style ,"['lønnsvilkår', 'm', 'v', 'p', 'styl']",0
5189376,2013-03-18,Ledere,Markedskontakt kundeoppfølging i tett samspill med våre selgere overhele landet ,"['markedskontakt', 'kundeoppfølging', 'tett', 'samspill', 'selger', 'overhel', 'land']",0
6483319,2013-09-11,Ledere,Arbeidssted er Direktoratet for arbeidstilsynet som ligger i Trondheim ,"['arbeidssted', 'direktorat', 'arbeidstilsyn', 'ligg', 'trondheim']",0
6483319,2013-09-11,Ledere,Stillingen er sentral i ulike interne og eksterne fora samt i direktoratets kontakt med overordnet departement ,"['stilling', 'sentral', 'ulik', 'intern', 'ekstern', 'samt', 'direktorat', 'kontakt', 'overordn', 'departement']",0
6483319,2013-09-11,Ledere,Kommunikasjonsdirektøren skal bidra til at Arbeidstilsynet er en åpen og moderne organisasjon ,"['kommunikasjonsdirektør', 'bidr', 'arbeidstilsyn', 'åpen', 'modern', 'organisasjon']",0
6915663,2013-11-11,Ledere,videreutvikling av kjedens ulike nettløsninger webopplæringsprogram mail ,"['videreutvikling', 'kjed', 'ulik', 'nettløsning', 'webopplæringsprogram', 'mail']",0
6915663,2013-11-11,Ledere,Sterk bidragsyter ift ,"['sterk', 'bidragsyt', 'ift']",0
6915663,2013-11-11,Ledere,rapportering på ulike nivå ,"['rapportering', 'ulik', 'nivå']",0
6915663,2013-11-11,Ledere,Oppfølging av kjedemedlemmer ift ,"['oppfølging', 'kjedemedlemm', 'ift']",0
6915663,2013-11-11,Ledere,ulike fellessystemer ,"['ulik', 'fellessystem']",0
6915663,2013-11-11,Ledere,Daglig kontakt med kjedemedlemmer ift ,"['dag', 'kontakt', 'kjedemedlemm', 'ift']",0
6915663,2013-11-11,Ledere,Dine hovedansvarsområder vil være ,"['hovedansvarsområd', 'vær']",0
6915663,2013-11-11,Ledere,konsept mv ,"['konsept', 'mv']",0
6915663,2013-11-11,Ledere,Bygger n og HIBA HUS ,"['bygg', 'n', 'hib', 'hus']",0
7448270,2014-02-26,Ledere, mob ,['mob'],0
7448270,2014-02-26,Ledere,Contact person s ,"['contact', 'person', 's']",0
7448270,2014-02-26,Ledere,Sted Trondheim ,"['sted', 'trondheim']",0
7448270,2014-02-26,Ledere,Competitive remuneration package and social benefits ,"['competitiv', 'remuneration', 'packag', 'and', 'social', 'benefit']",0
7448270,2014-02-26,Ledere,High degree of personal autonomy within responsibility areas ,"['high', 'degre', 'of', 'personal', 'autonomy', 'within', 'responsibility', 'are']",0
7448270,2014-02-26,Ledere,driven person with positive attitude and good cooperative skills ,"['driv', 'person', 'with', 'positiv', 'attitud', 'and', 'good', 'cooperativ', 'skill']",0
7448270,2014-02-26,Ledere,Self ,['self'],0
7448270,2014-02-26,Ledere,Online application form Click here ,"['onlin', 'application', 'form', 'click']",0
6915663,2013-11-11,Ledere,Viktige kvalifikasjoner vi ser etter ,"['vikt', 'kvalifikasjon', 'ser']",0
6915663,2013-11-11,Ledere,Ønskede personlige egenskaper ,"['ønsk', 'person', 'egenskap']",0
6915663,2013-11-11,Ledere,Vi kan tilby konkurransedyktige betingelser og utfordrende arbeidsoppgaver i et trivelig og hektisk arbeidsmiljø ,"['tilby', 'konkurransedykt', 'beting', 'utfordr', 'arbeidsoppgav', 'triv', 'hektisk', 'arbeidsmiljø']",0
