Stilling id,Registrert dato,Yrke grovgruppe,Setning,Pros. Setning,Kategori
9554702,2017-03-29,Bygg og anlegg,lønn ,['lønn'],0
9554702,2017-03-29,Bygg og anlegg,Tariff ,['tariff'],0
9554702,2017-03-29,Bygg og anlegg,Stilling i en veletablert bedrift med et innarbeidet merkenavn ,"['stilling', 'veletabler', 'bedrift', 'innarbeid', 'merkenavn']",0
9554702,2017-03-29,Bygg og anlegg,Det tilbys ,['tilby'],0
9554702,2017-03-29,Bygg og anlegg,på lyst og godt humør ,"['lyst', 'godt', 'humør']",0
9554702,2017-03-29,Bygg og anlegg,Stå ,['stå'],0
9554702,2017-03-29,Bygg og anlegg,Bopel i Melhus eller ,"['bopel', 'melhus', 'ell']",0
9618799,2017-08-14,Bygg og anlegg,or contact us by phone ,"['or', 'contact', 'us', 'by', 'phon']",0
9618799,2017-08-14,Bygg og anlegg,Experience from working abroad is an advantage ,"['experienc', 'from', 'working', 'abroad', 'is', 'an', 'advantag']",0
9618799,2017-08-14,Bygg og anlegg,Fluency in English and or other scandinavian languages is a plus ,"['fluency', 'in', 'english', 'and', 'or', 'oth', 'scandinavian', 'languag', 'is', 'a', 'plus']",0
9554702,2017-03-29,Bygg og anlegg,Erfaring i å jobbe i team ,"['erfaring', 'jobb', 'team']",0
9554702,2017-03-29,Bygg og anlegg,Grunnutdanning innen byggfag ,"['grunnutdanning', 'byggfag']",0
9554702,2017-03-29,Bygg og anlegg,Erfaring fra tre og trearbeider ,"['erfaring', 'tre', 'trearbeid']",0
9618799,2017-08-14,Bygg og anlegg,Attractive working conditions in one of Trondheims most established and professional employment agencies ,"['attractiv', 'working', 'condition', 'in', 'one', 'of', 'trondheim', 'most', 'established', 'and', 'professional', 'employment', 'agenci']",0
9618799,2017-08-14,Bygg og anlegg,Consentra is now hiring experienced carpenters willing to join us for new and exciting projects in the Trondheim area ,"['consentr', 'is', 'now', 'hiring', 'experienced', 'carpent', 'willing', 'to', 'join', 'us', 'new', 'and', 'exciting', 'project', 'in', 'the', 'trondheim', 'are']",0
9618799,2017-08-14,Bygg og anlegg,Carpenters ,['carpent'],0
9618799,2017-08-14,Bygg og anlegg,Now hiring ,"['now', 'hiring']",0
9554702,2017-03-29,Bygg og anlegg,Ansettelsesforhold Vikariat ,"['ansettelsesforhold', 'vikariat']",0
9658063,2017-10-25,Bygg og anlegg, Drammen Lier Hadeland og ,"['dramm', 'lier', 'hadeland']",0
9658063,2017-10-25,Bygg og anlegg,utrulling for ,['utrulling'],0
9658063,2017-10-25,Bygg og anlegg,Vi har for tiden følgende pågående prosjekter AMS ,"['tid', 'følg', 'pågå', 'prosjekt', 'ams']",0
9658063,2017-10-25,Bygg og anlegg, der Kamstrup var Turnkey ,"['kamstrup', 'turnkey']",0
9658063,2017-10-25,Bygg og anlegg,prosjektet for ,['prosjekt'],0
9658063,2017-10-25,Bygg og anlegg,Vi har allerede avsluttet AMS ,"['aller', 'avslutt', 'ams']",0
9658063,2017-10-25,Bygg og anlegg,Det har gitt oss det utgangspunktet vi trenger for å være en relevant tilbyder i dette markedet ,"['gitt', 'utgangspunkt', 'treng', 'vær', 'relevant', 'tilbyd', 'dett', 'marked']",0
9658063,2017-10-25,Bygg og anlegg,Satsingen på AMS kommer fra vårt vellykkede montasjeprosjekt på Ringerike som har blitt lagt merke til i bransjen ,"['satsing', 'ams', 'komm', 'vårt', 'vellykk', 'montasjeprosjekt', 'ringerik', 'lagt', 'merk', 'bransj']",0
9658063,2017-10-25,Bygg og anlegg,Vi har vårt hovedkontor i Hønefoss ,"['vårt', 'hovedkontor', 'hønefoss']",0
9658063,2017-10-25,Bygg og anlegg,montasje ,['montasj'],0
9658063,2017-10-25,Bygg og anlegg,SSN er et resultatorientert selskap spisset inn mot konsernets satsing på AMS ,"['ssn', 'resultatorienter', 'selskap', 'spiss', 'konsern', 'satsing', 'ams']",0
9554702,2017-03-29,Bygg og anlegg,Det er en fordel å ha ,['fordel'],0
9658063,2017-10-25,Bygg og anlegg,AS som er entreprenørvirksomheten i konsernet ,"['as', 'entreprenørvirksom', 'konsern']",0
9541153,2017-03-08,Bygg og anlegg,no stillinger innen ,['stilling'],0
9541153,2017-03-08,Bygg og anlegg,Den norske kirke,"['norsk', 'kirk']",0
9618799,2017-08-14,Bygg og anlegg,På grunn av stor oppdragsmengde søker vi etter ,"['grunn', 'stor', 'oppdragsmengd', 'søk']",0
9618799,2017-08-14,Bygg og anlegg,på vilje og god helse ,"['vilj', 'god', 'hels']",0
9618799,2017-08-14,Bygg og anlegg,Arbeidsoppgavene er varierte ,"['arbeidsoppgav', 'varier']",0
9618799,2017-08-14,Bygg og anlegg,Ta gjerne kontakt med oss for ytterligere informasjon ,"['ta', 'gjern', 'kontakt', 'ytterliger', 'informasjon']",0
9658063,2017-10-25,Bygg og anlegg,AS SSN er et heleid datterselskap av ,"['as', 'ssn', 'heleid', 'datterselskap']",0
9658063,2017-10-25,Bygg og anlegg,SMAR ,['smar'],0
9554702,2017-03-29,Bygg og anlegg,For elektronisk søknadsskjema ,"['elektronisk', 'søknadsskjem']",0
9618799,2017-08-14,Bygg og anlegg,Vi ønsker gjerne attester vedlagt på søknad CV ,"['ønsk', 'gjern', 'attest', 'vedlagt', 'søknad', 'cv']",0
9554702,2017-03-29,Bygg og anlegg,Hjemmeside ,['hjemmesid'],0
9541153,2017-03-08,Bygg og anlegg,avantas ,['avant'],0
9618799,2017-08-14,Bygg og anlegg,Possibility for long ,"['possibility', 'long']",0
9554702,2017-03-29,Bygg og anlegg,Fabrikken kjører vanligvis to skift som rullerer ,"['fabrikk', 'kjør', 'vanligvis', 'to', 'skift', 'ruller']",0
