Date,Week,erfaring,utdanning
2016-12-27,208.0,0.0,0.0
2017-01-03,209.0,43.859649122807014,26.31578947368421
2017-01-10,210.0,26.31578947368421,8.771929824561402
2017-01-17,211.0,9.345794392523365,0.0
2017-01-24,212.0,6.666666666666667,0.0
2017-01-31,213.0,0.0,0.0
2017-02-07,214.0,19.867549668874172,0.0
2017-02-14,215.0,37.31343283582089,0.0
2017-02-21,216.0,14.035087719298247,0.0
2017-02-28,217.0,12.048192771084338,12.048192771084338
2017-03-07,218.0,0.0,10.989010989010989
2017-03-14,219.0,28.985507246376812,0.0
2017-03-21,220.0,15.384615384615385,0.0
2017-03-28,221.0,6.493506493506494,0.0
2017-04-04,222.0,16.949152542372882,0.0
2017-04-11,223.0,38.46153846153847,0.0
2017-04-18,224.0,26.31578947368421,0.0
2017-04-25,225.0,9.345794392523365,14.018691588785046
2017-05-02,226.0,10.989010989010989,5.4945054945054945
2017-05-09,227.0,6.369426751592357,12.738853503184714
2017-05-16,228.0,22.857142857142858,0.0
2017-05-23,229.0,50.0,0.0
2017-05-30,230.0,13.157894736842104,0.0
2017-06-06,231.0,59.701492537313435,14.925373134328359
2017-06-13,232.0,20.54794520547945,6.8493150684931505
2017-06-20,233.0,11.976047904191617,23.952095808383234
2017-06-27,234.0,19.607843137254903,0.0
2017-07-04,235.0,8.695652173913043,0.0
2017-07-11,236.0,13.245033112582782,6.622516556291391
2017-07-18,237.0,0.0,0.0
2017-07-25,238.0,12.987012987012989,38.96103896103896
2017-08-01,239.0,0.0,0.0
2017-08-08,240.0,44.9438202247191,0.0
2017-08-15,241.0,20.833333333333332,20.833333333333332
2017-08-22,242.0,7.633587786259541,30.534351145038165
2017-08-29,243.0,20.27027027027027,6.756756756756757
2017-09-05,244.0,11.1731843575419,5.58659217877095
2017-09-12,245.0,0.0,0.0
2017-09-19,246.0,54.054054054054056,18.01801801801802
2017-09-26,247.0,36.76470588235294,7.352941176470588
2017-10-03,248.0,49.18032786885246,16.393442622950822
2017-10-10,249.0,0.0,17.75147928994083
2017-10-17,250.0,0.0,0.0
2017-10-24,251.0,0.0,0.0
2017-10-31,252.0,23.25581395348837,5.813953488372093
2017-11-07,253.0,31.746031746031743,0.0
2017-11-14,254.0,29.304029304029303,7.326007326007326
2017-11-21,255.0,53.57142857142857,17.857142857142858
2017-11-28,256.0,0.0,0.0
2017-12-05,257.0,22.099447513812155,5.524861878453039
2017-12-12,258.0,0.0,16.393442622950822
