Stilling id,Registrert dato,Yrke grovgruppe,Setning,Pros. Setning,Kategori
9562540,2017-04-18,Serviceyrker og annet arbeid,Man skal også sørge for at sikkerheten ivaretas under det daglige arbeidet og at alle oppgaver utføres i henhold til gjeldende lovverk standarder tillatelser avtaler og gitte spesifikasjoner ,"['sørg', 'sikker', 'ivaret', 'und', 'dag', 'arbeid', 'all', 'oppgav', 'utfør', 'henhold', 'gjeld', 'lovverk', 'standard', 'tillat', 'avtal', 'gitt', 'spesifikasjon']",0
9545528,2017-03-15,Serviceyrker og annet arbeid,Kirketjener i Heimdal kirke har gått over i pensjonistenes rekker og Kirkelig fellesråd i Trondheim KfiT søker nå etter hans etterfølger ,"['kirketjen', 'heimdal', 'kirk', 'gått', 'pensjonist', 'rekk', 'kirk', 'fellesråd', 'trondheim', 'kfit', 'søk', 'etterfølg']",0
9505131,2017-01-01,Serviceyrker og annet arbeid,Søknader sendes til samme e postadresse ,"['søknad', 'send', 'samm', 'e', 'postadress']",0
9511356,2017-01-12,Serviceyrker og annet arbeid,Stillingen byr på spennende utfordringer knyttet til utvikling og innovasjonsarbeid og oppbyggingen av et solid fagmiljø og godt arbeidsmiljø i jobb og oppfølgingssektoren i Norge AS ,"['stilling', 'byr', 'spenn', 'utfordring', 'knytt', 'utvikling', 'innovasjonsarbeid', 'oppbygging', 'solid', 'fagmiljø', 'godt', 'arbeidsmiljø', 'jobb', 'oppfølgingssektor', 'norg', 'as']",0
9511356,2017-01-12,Serviceyrker og annet arbeid,Et utadrettet jobb ,"['utadrett', 'jobb']",0
9511356,2017-01-12,Serviceyrker og annet arbeid,fokus og god kjennskap til næringslivet ,"['fokus', 'god', 'kjennskap', 'næringsliv']",0
9664999,2017-11-06,Serviceyrker og annet arbeid,politiskole politihøgskole ,"['politiskol', 'politihøgskol']",0
9605658,2017-07-05,Serviceyrker og annet arbeid,Å etablere en region med livskraft bærekraft og konkurransekraft ,"['etabler', 'region', 'livskraft', 'bærekraft', 'konkurransekraft']",0
9511356,2017-01-12,Serviceyrker og annet arbeid,Erfaring med å lede andre ,"['erfaring', 'led', 'andr']",0
9511356,2017-01-12,Serviceyrker og annet arbeid,Erfaring fra prosjekt innovasjons ,"['erfaring', 'prosjekt', 'innovasjon']",0
9508008,2017-01-06,Serviceyrker og annet arbeid,Et hyggelig og sosialt miljø med dyktige medarbeidere ,"['hygg', 'sosialt', 'miljø', 'dykt', 'medarbeider']",0
9564466,2017-04-20,Serviceyrker og annet arbeid,Startdato ,['startdato'],0
9505131,2017-01-01,Serviceyrker og annet arbeid,på telefon ,['telefon'],0
9511356,2017-01-12,Serviceyrker og annet arbeid,og veiledningsarbeid ,['veiledningsarbeid'],0
9505131,2017-01-01,Serviceyrker og annet arbeid,eller e post ,"['ell', 'e', 'post']",0
9605658,2017-07-05,Serviceyrker og annet arbeid,Trøndelag fylkeskommune etableres januar og vil da ha medarbeidere fordelt på fem virksomhetsområder utdanning videregående skoler tannhelse tannklinikker kultur og folkehelse plan og næring og samferdsel ,"['trøndelag', 'fylkeskommun', 'etabler', 'janu', 'medarbeider', 'fordelt', 'fem', 'virksomhetsområd', 'utdanning', 'videregå', 'skol', 'tannh', 'tannklinikk', 'kultur', 'folkeh', 'plan', 'næring', 'samferdsel']",0
9576331,2017-05-11,Serviceyrker og annet arbeid,Pensjonsordning i KLP,"['pensjonsordning', 'klp']",0
9576331,2017-05-11,Serviceyrker og annet arbeid,Lønn etter avtaleverket i kirkelig sektor KA ,"['lønn', 'avtaleverk', 'kirk', 'sektor', 'ka']",0
9511356,2017-01-12,Serviceyrker og annet arbeid,Opplæring og kurs innen relevante emner ,"['opplæring', 'kur', 'relevant', 'emn']",0
9576331,2017-05-11,Serviceyrker og annet arbeid,stor innflytelse på egen arbeidssituasjon ,"['stor', 'innflyt', 'egen', 'arbeidssituasjon']",0
9576331,2017-05-11,Serviceyrker og annet arbeid,varierte arbeidsoppgaver innenfor et vidt saksfelt ,"['varier', 'arbeidsoppgav', 'innenfor', 'vidt', 'saksfelt']",0
9576331,2017-05-11,Serviceyrker og annet arbeid,en interessant og utfordrende jobb i samarbeid med gode medarbeidere ,"['interessant', 'utfordr', 'jobb', 'samarbeid', 'god', 'medarbeider']",0
9576331,2017-05-11,Serviceyrker og annet arbeid,lederavtale ,['lederavtal'],0
9576331,2017-05-11,Serviceyrker og annet arbeid,Vi kan tilby ,['tilby'],0
9576331,2017-05-11,Serviceyrker og annet arbeid,personlig egnethet ,"['person', 'egnet']",0
9576331,2017-05-11,Serviceyrker og annet arbeid,og virksomhet ,['virksom'],0
9545528,2017-03-15,Serviceyrker og annet arbeid,kirke stilling ,"['kirk', 'stilling']",0
9546689,2017-03-16,Serviceyrker og annet arbeid,no,[],0
9546689,2017-03-16,Serviceyrker og annet arbeid,jobbnorge ,['jobbnorg'],0
9562540,2017-04-18,Serviceyrker og annet arbeid,Stillingens arbeids ,"['stilling', 'arbeid']",0
9542751,2017-03-10,Serviceyrker og annet arbeid, samt Bindal kommune i Nordland og strekker seg over kommuner med et folketall på ,"['samt', 'bindal', 'kommun', 'nordland', 'strekk', 'kommun', 'folketall']",0
9651273,2017-10-12,Serviceyrker og annet arbeid,En utfordrende og inspirerende lederrolle ,"['utfordr', 'inspirer', 'lederroll']",0
9542751,2017-03-10,Serviceyrker og annet arbeid,og ,[],0
9651273,2017-10-12,Serviceyrker og annet arbeid,Fleksibilitet til å kunne påvirke egen arbeidshverdag ,"['fleksibilit', 'kunn', 'påvirk', 'egen', 'arbeidshverdag']",0
9564466,2017-04-20,Serviceyrker og annet arbeid,Det vil bli lagt vekt på personlig egnethet ,"['lagt', 'vekt', 'person', 'egnet']",0
9542751,2017-03-10,Serviceyrker og annet arbeid,Trøndelag politidistrikt dekker fylkene Nord ,"['trøndelag', 'politidistrikt', 'dekk', 'fylk', 'nord']",0
9619028,2017-08-14,Serviceyrker og annet arbeid,ikke lar deg skremme av nye utfordringer og er utholdende ,"['ikk', 'lar', 'skremm', 'nye', 'utfordring', 'uthold']",0
9564466,2017-04-20,Serviceyrker og annet arbeid,Søker må kunne disponere egen bil ,"['søk', 'må', 'kunn', 'disponer', 'egen', 'bil']",0
